word,letters,count,letter_1,letter_2,letter_3,letter_4,letter_5,letter_6,letter_7
繋縛,"['繋', '縛']",2,繋,縛,,,,,
悉達,"['悉', '達']",2,悉,達,,,,,
含経,"['含', '経']",2,含,経,,,,,
死魔,"['死', '魔']",2,死,魔,,,,,
受老,"['受', '老']",2,受,老,,,,,
来日,"['来', '日']",2,来,日,,,,,
四諦,"['四', '諦']",2,四,諦,,,,,
不壊,"['不', '壊']",2,不,壊,,,,,
憂患,"['憂', '患']",2,憂,患,,,,,
林野,"['林', '野']",2,林,野,,,,,
患難,"['患', '難']",2,患,難,,,,,
晩鐘,"['晩', '鐘']",2,晩,鐘,,,,,
中正,"['中', '正']",2,中,正,,,,,
法輪,"['法', '輪']",2,法,輪,,,,,
橋渡,"['橋', '渡']",2,橋,渡,,,,,
警策,"['警', '策']",2,警,策,,,,,
妙趣,"['妙', '趣']",2,妙,趣,,,,,
和敬,"['和', '敬']",2,和,敬,,,,,
槃特,"['槃', '特']",2,槃,特,,,,,
草冠,"['草', '冠']",2,草,冠,,,,,
世尊,"['世', '尊']",2,世,尊,,,,,
鞋履,"['鞋', '履']",2,鞋,履,,,,,
迷故,"['迷', '故']",2,迷,故,,,,,
兪曲,"['兪', '曲']",2,兪,曲,,,,,
兪北,"['兪', '北']",2,兪,北,,,,,
大賢,"['大', '賢']",2,大,賢,,,,,
大愚,"['大', '愚']",2,大,愚,,,,,
口達者,"['口', '達', '者']",3,口,達,者,,,,
慢罵,"['慢', '罵']",2,慢,罵,,,,,
所期,"['所', '期']",2,所,期,,,,,
食生活,"['食', '生', '活']",3,食,生,活,,,,
自然人,"['自', '然', '人']",3,自,然,人,,,,
礙一,"['礙', '一']",2,礙,一,,,,,
往実,"['往', '実']",2,往,実,,,,,
大乗的,"['大', '乗', '的']",3,大,乗,的,,,,
止揚,"['止', '揚']",2,止,揚,,,,,
景仰,"['景', '仰']",2,景,仰,,,,,
尊容,"['尊', '容']",2,尊,容,,,,,
我人,"['我', '人']",2,我,人,,,,,
失調,"['失', '調']",2,失,調,,,,,
和衷,"['和', '衷']",2,和,衷,,,,,
万邦,"['万', '邦']",2,万,邦,,,,,
推古,"['推', '古']",2,推,古,,,,,
原典,"['原', '典']",2,原,典,,,,,
斜視,"['斜', '視']",2,斜,視,,,,,
乱視,"['乱', '視']",2,乱,視,,,,,
枯尾花,"['枯', '尾', '花']",3,枯,尾,花,,,,
住処,"['住', '処']",2,住,処,,,,,
迦陵頻伽,"['迦', '陵', '頻', '伽']",4,迦,陵,頻,伽,,,
百味,"['百', '味']",2,百,味,,,,,
現神,"['現', '神']",2,現,神,,,,,
往相,"['往', '相']",2,往,相,,,,,
悲駭,"['悲', '駭']",2,悲,駭,,,,,
善智識,"['善', '智', '識']",3,善,智,識,,,,
課題,"['課', '題']",2,課,題,,,,,
旧識,"['旧', '識']",2,旧,識,,,,,
長夜,"['長', '夜']",2,長,夜,,,,,
行使,"['行', '使']",2,行,使,,,,,
三世,"['三', '世']",2,三,世,,,,,
仏力,"['仏', '力']",2,仏,力,,,,,
御歌,"['御', '歌']",2,御,歌,,,,,
払拭,"['払', '拭']",2,払,拭,,,,,
抜苦,"['抜', '苦']",2,抜,苦,,,,,
迷情,"['迷', '情']",2,迷,情,,,,,
正覚,"['正', '覚']",2,正,覚,,,,,
奥付,"['奥', '付']",2,奥,付,,,,,
再版,"['再', '版']",2,再,版,,,,,
正誤,"['正', '誤']",2,正,誤,,,,,
勤労,"['勤', '労']",2,勤,労,,,,,
歴程,"['歴', '程']",2,歴,程,,,,,
口偏,"['口', '偏']",2,口,偏,,,,,
真言秘密,"['真', '言', '秘', '密']",4,真,言,秘,密,,,
身中,"['身', '中']",2,身,中,,,,,
曼怛,"['曼', '怛']",2,曼,怛,,,,,
虚仮,"['虚', '仮']",2,虚,仮,,,,,
千石船,"['千', '石', '船']",3,千,石,船,,,,
海女,"['海', '女']",2,海,女,,,,,
名吟,"['名', '吟']",2,名,吟,,,,,
掲諦,"['掲', '諦']",2,掲,諦,,,,,
薩婆,"['薩', '婆']",2,薩,婆,,,,,
思量,"['思', '量']",2,思,量,,,,,
癘気,"['癘', '気']",2,癘,気,,,,,
念誦,"['念', '誦']",2,念,誦,,,,,
菲才,"['菲', '才']",2,菲,才,,,,,
枕詞,"['枕', '詞']",2,枕,詞,,,,,
先様,"['先', '様']",2,先,様,,,,,
遠眼鏡,"['遠', '眼', '鏡']",3,遠,眼,鏡,,,,
笑覧,"['笑', '覧']",2,笑,覧,,,,,
鳴戸,"['鳴', '戸']",2,鳴,戸,,,,,
蠑螺,"['蠑', '螺']",2,蠑,螺,,,,,
八角,"['八', '角']",2,八,角,,,,,
損益,"['損', '益']",2,損,益,,,,,
衣紋竿,"['衣', '紋', '竿']",3,衣,紋,竿,,,,
四分板,"['四', '分', '板']",3,四,分,板,,,,
金平糖,"['金', '平', '糖']",3,金,平,糖,,,,
遊人,"['遊', '人']",2,遊,人,,,,,
所柄,"['所', '柄']",2,所,柄,,,,,
華客,"['華', '客']",2,華,客,,,,,
次女,"['次', '女']",2,次,女,,,,,
定職,"['定', '職']",2,定,職,,,,,
適期,"['適', '期']",2,適,期,,,,,
捨児,"['捨', '児']",2,捨,児,,,,,
錚和,"['錚', '和']",2,錚,和,,,,,
仏恩,"['仏', '恩']",2,仏,恩,,,,,
疫痢,"['疫', '痢']",2,疫,痢,,,,,
濶達,"['濶', '達']",2,濶,達,,,,,
綿糸,"['綿', '糸']",2,綿,糸,,,,,
地紙,"['地', '紙']",2,地,紙,,,,,
寡慾,"['寡', '慾']",2,寡,慾,,,,,
亥年,"['亥', '年']",2,亥,年,,,,,
矜羯,"['矜', '羯']",2,矜,羯,,,,,
迦童,"['迦', '童']",2,迦,童,,,,,
美称,"['美', '称']",2,美,称,,,,,
仏工,"['仏', '工']",2,仏,工,,,,,
僧体,"['僧', '体']",2,僧,体,,,,,
来迎,"['来', '迎']",2,来,迎,,,,,
真行草,"['真', '行', '草']",3,真,行,草,,,,
須弥,"['須', '弥']",2,須,弥,,,,,
円坐,"['円', '坐']",2,円,坐,,,,,
幢旛,"['幢', '旛']",2,幢,旛,,,,,
旛等,"['旛', '等']",2,旛,等,,,,,
羯麿,"['羯', '麿']",2,羯,麿,,,,,
魚板,"['魚', '板']",2,魚,板,,,,,
前陳,"['前', '陳']",2,前,陳,,,,,
砥粉,"['砥', '粉']",2,砥,粉,,,,,
研磨,"['研', '磨']",2,研,磨,,,,,
金位,"['金', '位']",2,金,位,,,,,
陀油,"['陀', '油']",2,陀,油,,,,,
坐像,"['坐', '像']",2,坐,像,,,,,
錺師,"['錺', '師']",2,錺,師,,,,,
濫作,"['濫', '作']",2,濫,作,,,,,
拙速,"['拙', '速']",2,拙,速,,,,,
悪習,"['悪', '習']",2,悪,習,,,,,
弟弟子,"['弟', '弟', '子']",3,弟,弟,子,,,,
操行,"['操', '行']",2,操,行,,,,,
他流,"['他', '流']",2,他,流,,,,,
褪紅,"['褪', '紅']",2,褪,紅,,,,,
服膺,"['服', '膺']",2,服,膺,,,,,
二弦琴,"['二', '弦', '琴']",3,二,弦,琴,,,,
辣薑,"['辣', '薑']",2,辣,薑,,,,,
微醺,"['微', '醺']",2,微,醺,,,,,
数箇月,"['数', '箇', '月']",3,数,箇,月,,,,
水絵具,"['水', '絵', '具']",3,水,絵,具,,,,
塵労,"['塵', '労']",2,塵,労,,,,,
土鳩,"['土', '鳩']",2,土,鳩,,,,,
鑢屋,"['鑢', '屋']",2,鑢,屋,,,,,
炭窯,"['炭', '窯']",2,炭,窯,,,,,
爽涼,"['爽', '涼']",2,爽,涼,,,,,
麦茶,"['麦', '茶']",2,麦,茶,,,,,
天爵,"['天', '爵']",2,天,爵,,,,,
画集,"['画', '集']",2,画,集,,,,,
奇効,"['奇', '効']",2,奇,効,,,,,
牡丹雪,"['牡', '丹', '雪']",3,牡,丹,雪,,,,
警防団,"['警', '防', '団']",3,警,防,団,,,,
箴言,"['箴', '言']",2,箴,言,,,,,
美濃紙,"['美', '濃', '紙']",3,美,濃,紙,,,,
製材,"['製', '材']",2,製,材,,,,,
文庫本,"['文', '庫', '本']",3,文,庫,本,,,,
夾竹桃,"['夾', '竹', '桃']",3,夾,竹,桃,,,,
麻薬,"['麻', '薬']",2,麻,薬,,,,,
頸巻,"['頸', '巻']",2,頸,巻,,,,,
雨空,"['雨', '空']",2,雨,空,,,,,
編棒,"['編', '棒']",2,編,棒,,,,,
眼帯,"['眼', '帯']",2,眼,帯,,,,,
樹齢,"['樹', '齢']",2,樹,齢,,,,,
花穂,"['花', '穂']",2,花,穂,,,,,
最長,"['最', '長']",2,最,長,,,,,
音読,"['音', '読']",2,音,読,,,,,
質草,"['質', '草']",2,質,草,,,,,
全裸,"['全', '裸']",2,全,裸,,,,,
快報,"['快', '報']",2,快,報,,,,,
腕輪,"['腕', '輪']",2,腕,輪,,,,,
総額,"['総', '額']",2,総,額,,,,,
隣組,"['隣', '組']",2,隣,組,,,,,
宮家,"['宮', '家']",2,宮,家,,,,,
一級,"['一', '級']",2,一,級,,,,,
白絣,"['白', '絣']",2,白,絣,,,,,
気管支,"['気', '管', '支']",3,気,管,支,,,,
肉汁,"['肉', '汁']",2,肉,汁,,,,,
清汁,"['清', '汁']",2,清,汁,,,,,
編目,"['編', '目']",2,編,目,,,,,
豺狼,"['豺', '狼']",2,豺,狼,,,,,
密葬,"['密', '葬']",2,密,葬,,,,,
本葬,"['本', '葬']",2,本,葬,,,,,
小理屈,"['小', '理', '屈']",3,小,理,屈,,,,
留保,"['留', '保']",2,留,保,,,,,
髪形,"['髪', '形']",2,髪,形,,,,,
聖母子,"['聖', '母', '子']",3,聖,母,子,,,,
夢見心地,"['夢', '見', '心', '地']",4,夢,見,心,地,,,
潮路,"['潮', '路']",2,潮,路,,,,,
渋滞,"['渋', '滞']",2,渋,滞,,,,,
向日性,"['向', '日', '性']",3,向,日,性,,,,
登記,"['登', '記']",2,登,記,,,,,
添木,"['添', '木']",2,添,木,,,,,
防空壕,"['防', '空', '壕']",3,防,空,壕,,,,
対処,"['対', '処']",2,対,処,,,,,
闘病,"['闘', '病']",2,闘,病,,,,,
越後獅子,"['越', '後', '獅', '子']",4,越,後,獅,子,,,
好成績,"['好', '成', '績']",3,好,成,績,,,,
腹筋,"['腹', '筋']",2,腹,筋,,,,,
事始,"['事', '始']",2,事,始,,,,,
船出,"['船', '出']",2,船,出,,,,,
便箋,"['便', '箋']",2,便,箋,,,,,
概説,"['概', '説']",2,概,説,,,,,
断腸,"['断', '腸']",2,断,腸,,,,,
出目金,"['出', '目', '金']",3,出,目,金,,,,
愚行,"['愚', '行']",2,愚,行,,,,,
出棺,"['出', '棺']",2,出,棺,,,,,
不謹慎,"['不', '謹', '慎']",3,不,謹,慎,,,,
生者,"['生', '者']",2,生,者,,,,,
重責,"['重', '責']",2,重,責,,,,,
久留米絣,"['久', '留', '米', '絣']",4,久,留,米,絣,,,
賢察,"['賢', '察']",2,賢,察,,,,,
進駐軍,"['進', '駐', '軍']",3,進,駐,軍,,,,
鷲鼻,"['鷲', '鼻']",2,鷲,鼻,,,,,
大勇,"['大', '勇']",2,大,勇,,,,,
赤恥,"['赤', '恥']",2,赤,恥,,,,,
正坐,"['正', '坐']",2,正,坐,,,,,
十七文字,"['十', '七', '文', '字']",4,十,七,文,字,,,
常習犯,"['常', '習', '犯']",3,常,習,犯,,,,
吾妹,"['吾', '妹']",2,吾,妹,,,,,
変通,"['変', '通']",2,変,通,,,,,
邪智,"['邪', '智']",2,邪,智,,,,,
牧人,"['牧', '人']",2,牧,人,,,,,
宴席,"['宴', '席']",2,宴,席,,,,,
奸佞,"['奸', '佞']",2,奸,佞,,,,,
裂目,"['裂', '目']",2,裂,目,,,,,
日陰者,"['日', '陰', '者']",3,日,陰,者,,,,
向上心,"['向', '上', '心']",3,向,上,心,,,,
読後,"['読', '後']",2,読,後,,,,,
一翼,"['一', '翼']",2,一,翼,,,,,
麟堂,"['麟', '堂']",2,麟,堂,,,,,
経済学部,"['経', '済', '学', '部']",4,経,済,学,部,,,
苦汁,"['苦', '汁']",2,苦,汁,,,,,
泣訴,"['泣', '訴']",2,泣,訴,,,,,
猛省,"['猛', '省']",2,猛,省,,,,,
一聯,"['一', '聯']",2,一,聯,,,,,
減額,"['減', '額']",2,減,額,,,,,
実情,"['実', '情']",2,実,情,,,,,
佞弁,"['佞', '弁']",2,佞,弁,,,,,
腹膜,"['腹', '膜']",2,腹,膜,,,,,
野暮天,"['野', '暮', '天']",3,野,暮,天,,,,
逃腰,"['逃', '腰']",2,逃,腰,,,,,
応召,"['応', '召']",2,応,召,,,,,
備砲,"['備', '砲']",2,備,砲,,,,,
敢当,"['敢', '当']",2,敢,当,,,,,
看客,"['看', '客']",2,看,客,,,,,
監部,"['監', '部']",2,監,部,,,,,
旧劇,"['旧', '劇']",2,旧,劇,,,,,
叱声,"['叱', '声']",2,叱,声,,,,,
主計,"['主', '計']",2,主,計,,,,,
挌闘,"['挌', '闘']",2,挌,闘,,,,,
武弁,"['武', '弁']",2,武,弁,,,,,
楽屋裏,"['楽', '屋', '裏']",3,楽,屋,裏,,,,
筆名,"['筆', '名']",2,筆,名,,,,,
大本営,"['大', '本', '営']",3,大,本,営,,,,
全紙面,"['全', '紙', '面']",3,全,紙,面,,,,
転身,"['転', '身']",2,転,身,,,,,
年表,"['年', '表']",2,年,表,,,,,
時流,"['時', '流']",2,時,流,,,,,
長編,"['長', '編']",2,長,編,,,,,
召集令状,"['召', '集', '令', '状']",4,召,集,令,状,,,
新釈,"['新', '釈']",2,新,釈,,,,,
惜別,"['惜', '別']",2,惜,別,,,,,
艦載,"['艦', '載']",2,艦,載,,,,,
技法,"['技', '法']",2,技,法,,,,,
雪路,"['雪', '路']",2,雪,路,,,,,
男伊達,"['男', '伊', '達']",3,男,伊,達,,,,
被選挙権,"['被', '選', '挙', '権']",4,被,選,挙,権,,,
個展,"['個', '展']",2,個,展,,,,,
虫歯,"['虫', '歯']",2,虫,歯,,,,,
愚論,"['愚', '論']",2,愚,論,,,,,
廃物,"['廃', '物']",2,廃,物,,,,,
徒食,"['徒', '食']",2,徒,食,,,,,
胎教,"['胎', '教']",2,胎,教,,,,,
巨腕,"['巨', '腕']",2,巨,腕,,,,,
室内楽,"['室', '内', '楽']",3,室,内,楽,,,,
侍者,"['侍', '者']",2,侍,者,,,,,
不敏,"['不', '敏']",2,不,敏,,,,,
大過,"['大', '過']",2,大,過,,,,,
裁可,"['裁', '可']",2,裁,可,,,,,
脊丈,"['脊', '丈']",2,脊,丈,,,,,
思春期,"['思', '春', '期']",3,思,春,期,,,,
重職,"['重', '職']",2,重,職,,,,,
実社会,"['実', '社', '会']",3,実,社,会,,,,
採点,"['採', '点']",2,採,点,,,,,
出費,"['出', '費']",2,出,費,,,,,
論客,"['論', '客']",2,論,客,,,,,
高大,"['高', '大']",2,高,大,,,,,
入会,"['入', '会']",2,入,会,,,,,
遺徳,"['遺', '徳']",2,遺,徳,,,,,
凝滞,"['凝', '滞']",2,凝,滞,,,,,
手塩,"['手', '塩']",2,手,塩,,,,,
金鳳花,"['金', '鳳', '花']",3,金,鳳,花,,,,
雛菊,"['雛', '菊']",2,雛,菊,,,,,
紫蘭,"['紫', '蘭']",2,紫,蘭,,,,,
海容,"['海', '容']",2,海,容,,,,,
花聟,"['花', '聟']",2,花,聟,,,,,
朔風,"['朔', '風']",2,朔,風,,,,,
羸弱,"['羸', '弱']",2,羸,弱,,,,,
人徳,"['人', '徳']",2,人,徳,,,,,
死中,"['死', '中']",2,死,中,,,,,
失脚,"['失', '脚']",2,失,脚,,,,,
蔑棄,"['蔑', '棄']",2,蔑,棄,,,,,
紅唇,"['紅', '唇']",2,紅,唇,,,,,
盛観,"['盛', '観']",2,盛,観,,,,,
野望,"['野', '望']",2,野,望,,,,,
好敵手,"['好', '敵', '手']",3,好,敵,手,,,,
面容,"['面', '容']",2,面,容,,,,,
予科,"['予', '科']",2,予,科,,,,,
大我,"['大', '我']",2,大,我,,,,,
小我,"['小', '我']",2,小,我,,,,,
級長,"['級', '長']",2,級,長,,,,,
政友,"['政', '友']",2,政,友,,,,,
蹴球,"['蹴', '球']",2,蹴,球,,,,,
放課後,"['放', '課', '後']",3,放,課,後,,,,
新入,"['新', '入']",2,新,入,,,,,
新入生,"['新', '入', '生']",3,新,入,生,,,,
愚作,"['愚', '作']",2,愚,作,,,,,
婚前,"['婚', '前']",2,婚,前,,,,,
無試験,"['無', '試', '験']",3,無,試,験,,,,
入部,"['入', '部']",2,入,部,,,,,
二乗,"['二', '乗']",2,二,乗,,,,,
自席,"['自', '席']",2,自,席,,,,,
芳紀,"['芳', '紀']",2,芳,紀,,,,,
披露宴,"['披', '露', '宴']",3,披,露,宴,,,,
悲願,"['悲', '願']",2,悲,願,,,,,
焼鏝,"['焼', '鏝']",2,焼,鏝,,,,,
緑地,"['緑', '地']",2,緑,地,,,,,
不誠実,"['不', '誠', '実']",3,不,誠,実,,,,
受験生,"['受', '験', '生']",3,受,験,生,,,,
点取虫,"['点', '取', '虫']",3,点,取,虫,,,,
秀抜,"['秀', '抜']",2,秀,抜,,,,,
卑俗,"['卑', '俗']",2,卑,俗,,,,,
本科,"['本', '科']",2,本,科,,,,,
軟化,"['軟', '化']",2,軟,化,,,,,
主筋,"['主', '筋']",2,主,筋,,,,,
研修生,"['研', '修', '生']",3,研,修,生,,,,
論叢,"['論', '叢']",2,論,叢,,,,,
伝書,"['伝', '書']",2,伝,書,,,,,
申楽,"['申', '楽']",2,申,楽,,,,,
櫓太鼓,"['櫓', '太', '鼓']",3,櫓,太,鼓,,,,
緊褌,"['緊', '褌']",2,緊,褌,,,,,
露呈,"['露', '呈']",2,露,呈,,,,,
黙読,"['黙', '読']",2,黙,読,,,,,
羞明,"['羞', '明']",2,羞,明,,,,,
零点,"['零', '点']",2,零,点,,,,,
加減乗除,"['加', '減', '乗', '除']",4,加,減,乗,除,,,
遁世,"['遁', '世']",2,遁,世,,,,,
蒭獣,"['蒭', '獣']",2,蒭,獣,,,,,
蒭者,"['蒭', '者']",2,蒭,者,,,,,
苦杯,"['苦', '杯']",2,苦,杯,,,,,
大安,"['大', '安']",2,大,安,,,,,
求愛,"['求', '愛']",2,求,愛,,,,,
老嬢,"['老', '嬢']",2,老,嬢,,,,,
演舞,"['演', '舞']",2,演,舞,,,,,
独往,"['独', '往']",2,独,往,,,,,
抄本,"['抄', '本']",2,抄,本,,,,,
近影,"['近', '影']",2,近,影,,,,,
送附,"['送', '附']",2,送,附,,,,,
考査,"['考', '査']",2,考,査,,,,,
呈示,"['呈', '示']",2,呈,示,,,,,
粗飯,"['粗', '飯']",2,粗,飯,,,,,
不適,"['不', '適']",2,不,適,,,,,
転職,"['転', '職']",2,転,職,,,,,
種目,"['種', '目']",2,種,目,,,,,
隠芸,"['隠', '芸']",2,隠,芸,,,,,
後見人,"['後', '見', '人']",3,後,見,人,,,,
猿楽,"['猿', '楽']",2,猿,楽,,,,,
特輯,"['特', '輯']",2,特,輯,,,,,
総会,"['総', '会']",2,総,会,,,,,
在籍,"['在', '籍']",2,在,籍,,,,,
競作,"['競', '作']",2,競,作,,,,,
吹出物,"['吹', '出', '物']",3,吹,出,物,,,,
遺賢,"['遺', '賢']",2,遺,賢,,,,,
和文,"['和', '文']",2,和,文,,,,,
対訳,"['対', '訳']",2,対,訳,,,,,
果汁,"['果', '汁']",2,果,汁,,,,,
微積分,"['微', '積', '分']",3,微,積,分,,,,
級数,"['級', '数']",2,級,数,,,,,
椿油,"['椿', '油']",2,椿,油,,,,,
習癖,"['習', '癖']",2,習,癖,,,,,
様様,"['様', '様']",2,様,様,,,,,
同性愛,"['同', '性', '愛']",3,同,性,愛,,,,
洋裁,"['洋', '裁']",2,洋,裁,,,,,
角巻,"['角', '巻']",2,角,巻,,,,,
山辺,"['山', '辺']",2,山,辺,,,,,
金平,"['金', '平']",2,金,平,,,,,
筋子,"['筋', '子']",2,筋,子,,,,,
粕漬,"['粕', '漬']",2,粕,漬,,,,,
玉葱,"['玉', '葱']",2,玉,葱,,,,,
吸呑,"['吸', '呑']",2,吸,呑,,,,,
葛湯,"['葛', '湯']",2,葛,湯,,,,,
学童,"['学', '童']",2,学,童,,,,,
農耕,"['農', '耕']",2,農,耕,,,,,
音痴,"['音', '痴']",2,音,痴,,,,,
普段着,"['普', '段', '着']",3,普,段,着,,,,
暮靄,"['暮', '靄']",2,暮,靄,,,,,
心遣,"['心', '遣']",2,心,遣,,,,,
酔歩,"['酔', '歩']",2,酔,歩,,,,,
平目,"['平', '目']",2,平,目,,,,,
余滴,"['余', '滴']",2,余,滴,,,,,
異動,"['異', '動']",2,異,動,,,,,
闇屋,"['闇', '屋']",2,闇,屋,,,,,
前場,"['前', '場']",2,前,場,,,,,
志向,"['志', '向']",2,志,向,,,,,
高説,"['高', '説']",2,高,説,,,,,
出汁,"['出', '汁']",2,出,汁,,,,,
通弊,"['通', '弊']",2,通,弊,,,,,
熱弁,"['熱', '弁']",2,熱,弁,,,,,
凜乎,"['凜', '乎']",2,凜,乎,,,,,
武技,"['武', '技']",2,武,技,,,,,
荒法師,"['荒', '法', '師']",3,荒,法,師,,,,
高下駄,"['高', '下', '駄']",3,高,下,駄,,,,
年譜,"['年', '譜']",2,年,譜,,,,,
絵空事,"['絵', '空', '事']",3,絵,空,事,,,,
予村,"['予', '村']",2,予,村,,,,,
耶輸,"['耶', '輸']",2,耶,輸,,,,,
猜疑心,"['猜', '疑', '心']",3,猜,疑,心,,,,
群小,"['群', '小']",2,群,小,,,,,
二刀流,"['二', '刀', '流']",3,二,刀,流,,,,
汚濁,"['汚', '濁']",2,汚,濁,,,,,
自戒,"['自', '戒']",2,自,戒,,,,,
大慾,"['大', '慾']",2,大,慾,,,,,
堅人,"['堅', '人']",2,堅,人,,,,,
万金,"['万', '金']",2,万,金,,,,,
廚房,"['廚', '房']",2,廚,房,,,,,
伊呂波歌留多,"['伊', '呂', '波', '歌', '留', '多']",6,伊,呂,波,歌,留,多,
整骨,"['整', '骨']",2,整,骨,,,,,
老生,"['老', '生']",2,老,生,,,,,
卓説,"['卓', '説']",2,卓,説,,,,,
劇痛,"['劇', '痛']",2,劇,痛,,,,,
蘊奥,"['蘊', '奥']",2,蘊,奥,,,,,
本有,"['本', '有']",2,本,有,,,,,
落選,"['落', '選']",2,落,選,,,,,
仄聞,"['仄', '聞']",2,仄,聞,,,,,
口速,"['口', '速']",2,口,速,,,,,
捨台,"['捨', '台']",2,捨,台,,,,,
常会,"['常', '会']",2,常,会,,,,,
毀損,"['毀', '損']",2,毀,損,,,,,
陋醜,"['陋', '醜']",2,陋,醜,,,,,
呉下,"['呉', '下']",2,呉,下,,,,,
大剛,"['大', '剛']",2,大,剛,,,,,
怪腕,"['怪', '腕']",2,怪,腕,,,,,
低俗,"['低', '俗']",2,低,俗,,,,,
邪念,"['邪', '念']",2,邪,念,,,,,
所感,"['所', '感']",2,所,感,,,,,
独習,"['独', '習']",2,独,習,,,,,
心力,"['心', '力']",2,心,力,,,,,
管絃,"['管', '絃']",2,管,絃,,,,,
挿花,"['挿', '花']",2,挿,花,,,,,
隔壁,"['隔', '壁']",2,隔,壁,,,,,
清雅,"['清', '雅']",2,清,雅,,,,,
讐相,"['讐', '相']",2,讐,相,,,,,
聞及,"['聞', '及']",2,聞,及,,,,,
精粗,"['精', '粗']",2,精,粗,,,,,
交置,"['交', '置']",2,交,置,,,,,
淳朴,"['淳', '朴']",2,淳,朴,,,,,
鄙陋,"['鄙', '陋']",2,鄙,陋,,,,,
其分,"['其', '分']",2,其,分,,,,,
察知,"['察', '知']",2,察,知,,,,,
奔湍,"['奔', '湍']",2,奔,湍,,,,,
新粧,"['新', '粧']",2,新,粧,,,,,
過称,"['過', '称']",2,過,称,,,,,
誘引,"['誘', '引']",2,誘,引,,,,,
茶庭,"['茶', '庭']",2,茶,庭,,,,,
薄茶,"['薄', '茶']",2,薄,茶,,,,,
炭手前,"['炭', '手', '前']",3,炭,手,前,,,,
其遽,"['其', '遽']",2,其,遽,,,,,
暗涙,"['暗', '涙']",2,暗,涙,,,,,
家郷,"['家', '郷']",2,家,郷,,,,,
祝賀会,"['祝', '賀', '会']",3,祝,賀,会,,,,
挙式,"['挙', '式']",2,挙,式,,,,,
捻出,"['捻', '出']",2,捻,出,,,,,
彦左,"['彦', '左']",2,彦,左,,,,,
横車,"['横', '車']",2,横,車,,,,,
書評,"['書', '評']",2,書,評,,,,,
凍土,"['凍', '土']",2,凍,土,,,,,
熨斗袋,"['熨', '斗', '袋']",3,熨,斗,袋,,,,
同額,"['同', '額']",2,同,額,,,,,
帰去来,"['帰', '去', '来']",3,帰,去,来,,,,
季刊,"['季', '刊']",2,季,刊,,,,,
裸婦,"['裸', '婦']",2,裸,婦,,,,,
桜貝,"['桜', '貝']",2,桜,貝,,,,,
拝復,"['拝', '復']",2,拝,復,,,,,
貴翰,"['貴', '翰']",2,貴,翰,,,,,
三思,"['三', '思']",2,三,思,,,,,
正装,"['正', '装']",2,正,装,,,,,
曼派,"['曼', '派']",2,曼,派,,,,,
隔月,"['隔', '月']",2,隔,月,,,,,
卓見,"['卓', '見']",2,卓,見,,,,,
狒狒,"['狒', '狒']",2,狒,狒,,,,,
論破,"['論', '破']",2,論,破,,,,,
肌理,"['肌', '理']",2,肌,理,,,,,
低吟,"['低', '吟']",2,低,吟,,,,,
馬車馬,"['馬', '車', '馬']",3,馬,車,馬,,,,
条条,"['条', '条']",2,条,条,,,,,
五重塔,"['五', '重', '塔']",3,五,重,塔,,,,
悠悠,"['悠', '悠']",2,悠,悠,,,,,
容喙,"['容', '喙']",2,容,喙,,,,,
房事,"['房', '事']",2,房,事,,,,,
平俗,"['平', '俗']",2,平,俗,,,,,
黙視,"['黙', '視']",2,黙,視,,,,,
装釘,"['装', '釘']",2,装,釘,,,,,
遺作,"['遺', '作']",2,遺,作,,,,,
構光,"['構', '光']",2,構,光,,,,,
駑馬,"['駑', '馬']",2,駑,馬,,,,,
鏤刻,"['鏤', '刻']",2,鏤,刻,,,,,
附言,"['附', '言']",2,附,言,,,,,
最下位,"['最', '下', '位']",3,最,下,位,,,,
受賞,"['受', '賞']",2,受,賞,,,,,
凛乎,"['凛', '乎']",2,凛,乎,,,,,
評伝,"['評', '伝']",2,評,伝,,,,,
悉知,"['悉', '知']",2,悉,知,,,,,
茶飯事,"['茶', '飯', '事']",3,茶,飯,事,,,,
宝船,"['宝', '船']",2,宝,船,,,,,
閑古鳥,"['閑', '古', '鳥']",3,閑,古,鳥,,,,
論集,"['論', '集']",2,論,集,,,,,
恵与,"['恵', '与']",2,恵,与,,,,,
原作,"['原', '作']",2,原,作,,,,,
発条,"['発', '条']",2,発,条,,,,,
受箱,"['受', '箱']",2,受,箱,,,,,
冷灰,"['冷', '灰']",2,冷,灰,,,,,
歯科医,"['歯', '科', '医']",3,歯,科,医,,,,
極寒,"['極', '寒']",2,極,寒,,,,,
鹹水,"['鹹', '水']",2,鹹,水,,,,,
且又,"['且', '又']",2,且,又,,,,,
荊蕀,"['荊', '蕀']",2,荊,蕀,,,,,
綵衣,"['綵', '衣']",2,綵,衣,,,,,
好日,"['好', '日']",2,好,日,,,,,
長足,"['長', '足']",2,長,足,,,,,
駱賓,"['駱', '賓']",2,駱,賓,,,,,
名言,"['名', '言']",2,名,言,,,,,
欣幸,"['欣', '幸']",2,欣,幸,,,,,
甌北,"['甌', '北']",2,甌,北,,,,,
多面,"['多', '面']",2,多,面,,,,,
落丁,"['落', '丁']",2,落,丁,,,,,
風前,"['風', '前']",2,風,前,,,,,
太白,"['太', '白']",2,太,白,,,,,
陀婆,"['陀', '婆']",2,陀,婆,,,,,
